Producto, Unidades ,Factura
28158,1,98775
41373,1,323912
24111,1,806790
37184,1,691328
34311,2,681945
41372,1,712280
48195,1,336559
35318,1,582754
24111,1,466732
41647,1,335937
11444,1,363156
17439,1,712175
17259,1,598723
22356,1,714802
20012,1,726702
38915,1,824625
34437,1,318149
16077,1,465408
40034,1,721215
40658,1,426501
46460,2,605227
35100,1,717224
20313,1,392933
34425,1,174911
46952,1,752278
16077,1,799215
34068,1,512126
840,1,702103
34277,1,924671
35440,1,801013
34334,1,720568
17509,1,244872
47290,1,363217
18888,1,677238
45994,1,511108
48252,1,697049
35051,1,734245
20673,1,656102
17145,1,647094
21923,1,569619
39249,1,686671
34160,1,714844
34090,1,324820
41556,1,725958
47287,1,679634
46568,1,647643
17387,1,680616
40381,1,684279
36000,1,629970
47340,1,670889
2026,1,712054
34742,1,542102
22519,1,545038
18164,1,732855
37584,1,730160
30508,1,322067
7071,1,735749
21160,1,354553
35294,1,126812
17193,1,831430
19650,1,792228
47829,1,795015
1871,1,710993
34809,1,689968
49221,1,395359
44903,1,750949
32824,1,603528
38746,1,692011
109,1,638807
1667,1,677436
39940,1,743527
4494,1,692053
23946,1,785164
34361,1,544385
17735,1,392892
28106,1,734530
47219,1,652244
37487,1,467262
27983,1,774569
35052,1,682377
1442,1,716702
48397,1,543380
41647,1,176304
43530,1,584801
17302,1,580229
34055,1,544322
19861,1,926330
34455,1,659081
23531,1,327768
47681,1,715239
37584,1,396764
34095,1,923665
34069,1,649763
41789,1,175121
3309,1,551834
40848,1,693881
20647,1,371100
20650,1,542925
12340,4,711216
37520,1,710497
20310,1,725982
1942,1,390642
17735,1,127040
34579,1,541141
34742,1,773473
24375,1,733494
34369,1,584989
18367,1,829525
17154,1,581761
34515,1,735394
18650,1,636023
20391,1,379
40449,1,324323
25336,1,683904
20113,1,468616
48022,1,658827
33835,1,629007
24415,1,690001
41373,1,243841
20328,1,725450
16972,1,233565
19982,1,649872
34433,10,735841
27459,1,680806
46243,1,716373
36063,1,710609
34559,1,711933
36022,1,652394
166,1,328543
672,1,691277
46243,1,259436
34482,1,723003
30215,4,601995
39315,1,654099
37945,1,730261
24967,1,468759
44904,1,629219
34386,1,750490
1418,1,708463
39500,1,766175
41647,1,924658
39482,1,183923
34030,1,184059
34568,1,624371
34436,1,706186
34484,1,177967
163,1,465981
34568,1,540710
23855,1,759433
48469,1,750019
17206,1,783603
8492,1,786256
34335,1,465477
48422,1,465323
6230,1,682843
17093,1,562597
17145,2,326880
48443,1,723967
34467,1,637665
34455,1,125933
27245,4,512617
35112,1,723655
45455,1,177032
17259,1,735631
17735,1,752596
35302,1,513363
34755,1,816208
28078,1,830059
17385,1,727920
40870,1,258943
125,1,721296
48231,1,541765
36472,1,688488
40068,1,468990
18875,1,496856
46705,1,927488
40138,1,702875
42375,1,361182
24556,1,746319
18986,1,797432
34747,1,731984
35223,1,335520
40596,1,658977
24473,1,714825
35191,1,712958
34568,1,97321
34343,1,925793
34286,1,764754
34182,1,770059
17128,1,721916
17387,1,743276
37407,1,300372
27838,1,651203
21725,1,725319
17120,1,613724
2313,1,616359
47810,1,695936
48212,1,825310
35450,1,323933
16974,1,925531
38746,1,335269
31338,1,748106
34115,1,391367
12948,1,468487
38524,1,715227
42170,1,391202
37151,1,394039
17187,1,823621
24591,1,335794
17386,1,177899
17131,2,233702
34182,1,721791
34112,2,394379
17882,1,541501
17512,1,803137
24035,1,659423
14197,1,177975
10085,1,829948
43069,1,584707
39934,1,752300
2026,1,653309
23859,1,688223
45066,1,81682
24454,1,804860
34392,1,725111
47783,2,327855
17709,1,923730
47810,1,467054
34308,1,619739
17175,1,541706
43758,1,925072
34039,2,625982
2349,1,50906
41625,1,183272
34735,1,724722
34301,1,703353
20333,1,745255
34735,1,233167
20564,1,594933
34415,1,661274
34250,1,783490
34369,1,750208
41551,1,818616
25346,1,923799
35052,1,716267
47829,1,11351
34331,1,702489
47240,1,602532
34115,1,701627
18195,1,751604
34374,1,407132
17131,1,788264
40280,1,723708
35617,1,660869
45906,2,710441
34666,1,711578
36102,1,608536
17492,1,741146
37188,1,701167
47162,1,829463
17737,1,178981
17652,1,699886
2556,1,619183
34810,1,710489
34092,1,125246
17262,1,710404
42375,1,677905
1667,1,628225
34742,1,742464
32300,1,654455
34030,1,636149
20282,1,803815
28167,1,440936
47810,1,598631
17836,2,761958
17131,1,661544
44239,1,831021
39493,1,737118
17092,1,927434
35300,1,25612
24330,1,924881
18368,1,707090
20293,1,925705
34740,1,733704
23723,1,712709
35952,1,824483
17436,1,757560
16983,4,710705
23931,1,713071
45365,1,698118
42320,1,713879
23841,1,814980
42071,1,540170
17259,1,369500
25764,1,771832
41915,1,661749
14799,1,726185
20310,1,640322
34274,1,708213
34560,1,591306
16947,1,696630
17235,1,630842
17145,2,712278
48247,1,711091
35298,1,749996
17186,4,604713
14412,1,300028
41647,1,725196
40274,1,467706
939,2,602171
14824,1,615897
34095,1,543729
41642,1,98021
34618,1,791834
30215,1,467560
41913,1,630289
47949,1,734695
41903,1,125604
41903,1,391838
17302,1,724218
34742,1,790807
45838,1,371277
34481,1,586189
34673,1,746196
27603,1,367010
24371,1,622721
20370,1,575766
19411,1,731837
17272,1,825376
48227,1,712516
12783,1,81206
21725,1,823410
40600,1,318012
48232,1,644482
46952,1,81331
28163,1,798559
23684,1,498202
17482,1,762110
17509,1,674552
34068,1,335750
1148,1,657173
48868,1,328414
47259,1,689868
34780,1,926176
17387,1,711533
35399,1,926471
35967,1,605084
17253,1,683759
34728,1,717500
17531,1,691733
46043,1,371816
44315,1,822433
47162,1,811034
39983,1,743476
46568,1,645460
29145,1,183094
16922,1,728012
48404,1,803384
35251,1,831568
48227,1,540720
17259,1,776008
34742,1,394039
17387,1,321641
18368,1,323415
35710,1,695007
17198,1,925490
1931,1,539838
2705,1,710782
47645,1,654563
18451,2,541549
35318,1,777784
34568,1,466016
28245,1,773159
17214,1,655856
34324,1,663115
796,1,746146
23684,1,545182
17144,1,739343
4073,1,470017
37051,2,465555
24330,1,789487
8366,1,543240
36045,1,684162
17737,1,762564
20992,1,724200
20535,1,669436
40806,1,804256
47117,1,638392
17420,1,625279
34182,1,183336
15196,3,726191
17191,1,711060
17387,1,831731
17704,1,777402
17131,1,784666
38993,1,579546
17667,1,737385
18368,1,543954
4928,1,793640
5221,1,737485
17259,1,708935
44256,1,183219
35221,1,542083
34533,1,735565
25802,1,540733
34568,3,701849
23343,2,817674
47785,2,534470
16955,1,691639
41563,1,321931
939,1,708000
34628,1,695312
36358,1,675394
38144,1,174927
48396,1,830762
48218,1,580568
4494,1,926492
41903,1,693864
24335,1,807026
17434,1,733718
2349,1,621735
34296,1,81761
21536,1,126944
34568,1,771459
48435,1,788558
52910,1,634961
35093,1,615385
35397,1,831979
24355,1,636023
18875,1,823431
4723,1,614491
34386,1,682344
18578,1,679616
17186,1,80550
39599,1,300321
17692,1,81309
17259,1,767792
17037,1,830192
28199,1,543132
17750,1,540083
17512,1,539732
2489,1,628428
16955,1,371101
47616,1,465444
23947,1,754067
35401,1,175067
45477,1,653709
2141,1,17039
34455,1,637247
16974,1,794962
47949,1,734613
34489,1,751453
2440,1,449914
24333,1,672646
34654,1,717016
24104,1,512877
34068,1,633611
47681,1,735735
24035,2,622312
47949,1,608204
42608,1,630107
34484,1,243856
20113,1,334842
47669,1,712184
21663,1,663943
17426,1,682855
48227,1,259592
34799,1,643504
47949,1,742030
34704,1,660776
17350,1,623986
25599,1,687337
34483,1,693086
17410,1,710259
34465,1,780242
34742,1,495345
47290,2,468984
40246,1,724628
17131,1,541685
17482,1,468260
35615,1,656194
29496,1,723603
17259,1,762150
2924,1,712837
34334,1,321920
41372,1,829660
1519,1,605524
41795,1,691703
23602,1,722079
34324,1,735674
39505,1,16952
34579,1,662119
19645,1,793779
27395,1,570966
34319,1,693730
939,1,184115
24148,1,631758
17808,1,138976
35191,1,685493
17396,1,391497
18834,1,684230
24474,1,670998
20457,1,617005
48022,1,466043
20679,1,628072
43052,1,798707
17237,1,723230
16955,2,611402
34742,1,667110
34742,1,321635
18288,1,732178
2720,1,712120
23624,1,568084
30215,1,634046
35291,1,538913
34038,1,757293
12366,2,715012
47018,1,699884
40953,1,758742
34483,1,543909
45994,5,753689
20543,1,233701
48022,1,243390
14286,1,182409
48301,1,753709
48469,1,763605
37765,1,708935
19854,1,791878
30215,1,606847
24378,1,925248
37974,4,805853
17183,1,184025
37188,1,696562
34357,1,787208
35967,1,690900
34811,1,605557
34742,1,321948
48381,1,734216
6261,1,336974
39505,1,176917
35693,1,694556
37720,1,667613
34484,1,674300
20618,1,600537
35872,1,813655
41903,1,183968
34568,1,664537
20396,1,80902
199,1,655001
23675,1,80666
34742,1,618804
20189,2,469650
34437,1,670965
16930,1,705275
40759,1,830315
45384,1,606012
38997,1,644088
16964,1,733827
17145,1,665439
41904,1,178684
35500,1,541995
23153,1,335579
4556,1,608793
48226,1,636254
5792,1,780015
40186,1,511211
5023,1,790994
35887,1,640445
40436,1,669882
34038,1,700567
17214,1,544632
17527,1,260184
27073,2,179103
6029,1,644952
18513,1,684160
47119,1,391965
34455,1,540827
17675,1,321972
17155,1,711560
20672,1,666824
17506,1,775481
39544,1,680052
199,1,723657
47783,1,780424
34649,1,814272
17499,1,466357
2925,1,575155
34312,1,780155
20457,1,178263
20458,1,125383
34112,1,831716
17798,1,684616
25975,1,711900
35887,1,496441
23946,1,714290
17737,1,97401
17808,1,625056
18317,1,703512
28174,1,693917
38767,1,743482
34160,1,466973
17754,1,541499
17415,1,670457
41461,1,832047
35049,1,613369
3007,1,395741
24148,1,798127
18535,1,823298
17193,1,395782
40280,1,679260
20183,1,363148
48227,1,639178
27469,1,722071
24335,1,326392
23698,1,643
16968,1,395945
344,1,675151
34112,1,697759
17207,1,619310
8377,1,830683
17459,2,719480
34160,1,183072
39597,1,712644
22266,1,679192
34563,1,637727
34467,1,925444
17093,1,678984
1667,1,779838
17128,1,299848
41563,1,615659
47679,1,673372
17698,1,468238
2116,1,680995
35114,1,644007
35952,1,621065
45697,1,633366
41916,1,775613
44839,1,735707
1536,1,814887
47948,1,726062
24338,1,656787
4129,1,726617
19809,2,569046
17461,1,927068
34112,1,814203
19690,1,778321
42953,1,327311
18595,1,81908
17186,1,701188
20250,1,727539
34387,1,657962
35369,1,322102
34446,1,682776
34719,1,717066
23191,1,655857
35221,1,176734
41913,1,726282
16578,1,714849
37407,1,712843
20194,1,395321
34336,1,179127
17253,1,682452
41642,1,335653
35056,1,496856
2108,1,468713
44042,1,676788
37406,1,326710
24462,1,755466
34386,1,396869
42877,2,259497
12366,1,742683
17093,1,174710
48296,1,875551
37519,1,712384
17140,2,662576
35298,1,671928
2925,1,605557
24333,1,784064
22019,1,732487
34312,1,632030
41642,1,629474
34606,1,712322
27569,1,756309
16981,1,175337
34820,1,511310
1498,1,723689
34097,1,540317
34581,1,723757
7677,1,715261
20564,1,925724
44315,1,759117
1415,1,177644
41903,1,655057
27818,1,179383
34568,1,735107
17155,1,514141
48216,1,558472
18535,1,335033
17280,1,673842
39250,1,656787
37369,1,568084
35098,1,466109
12776,1,710958
20193,1,726808
17387,1,323607
17422,1,182774
18874,1,601863
34043,1,661300
34025,1,711118
34657,1,787404
38993,1,733968
17529,1,798738
35298,1,776857
17259,1,324981
34095,1,652796
24355,1,126125
40639,1,832682
34100,1,675060
4627,1,674941
37583,1,661544
48230,1,324679
47810,1,713004
30215,1,633434
40948,1,652189
12585,1,328287
5221,1,259402
35025,1,674084
30215,1,723498
40597,1,175087
20674,1,827767
37974,1,7173
17093,2,778291
40448,1,649462
16301,1,797168
47240,1,721186
39544,1,726570
47240,1,600355
27838,1,465363
18268,1,336724
17140,1,797206
35369,1,711655
44817,1,685177
14725,1,713160
20535,1,733834
44850,1,126424
17663,1,322974
52993,1,831333
41563,1,569974
23723,1,126865
46888,1,723426
37584,1,620528
35369,1,631489
34112,1,649601
41703,1,927482
47092,1,803257
27972,1,793946
37450,1,712061
24114,1,649196
39834,1,756300
19726,1,708250
17439,1,669485
46966,1,753375
34632,1,694423
19488,1,719501
35886,1,825904
23684,1,260666
16983,1,703422
48659,1,642338
2024,1,81317
18461,1,629106
2476,1,175079
41904,1,258932
8366,1,722049
35221,1,830772
34754,1,371785
17537,1,577190
20392,1,654496
17176,1,717066
35129,2,649885
35221,1,795470
35369,1,827539
35063,1,825814
20314,1,177101
34420,1,259593
41161,1,574593
34358,1,674551
1415,1,926060
16963,1,625503
17377,2,712089
17527,2,627038
34112,1,705012
40280,1,322964
37520,1,624421
17273,1,299175
39505,1,606634
47681,1,709904
35199,7,177588
33056,1,336376
17145,1,809878
46966,2,683759
45392,1,812616
17387,1,782982
17197,1,709099
17439,2,468919
2050,1,806409
34361,1,392054
17657,1,735979
17165,1,617801
34486,1,745438
17183,2,260638
27937,1,739220
47581,1,736409
34560,1,717421
16940,2,570785
35221,1,707438
34484,1,774353
34568,1,705402
29863,1,739508
37158,1,644187
20458,1,395444
36111,1,759117
9520,1,735219
16923,1,625420
40896,1,299546
24355,1,176386
37051,1,543823
34374,1,391384
23931,1,234611
45134,1,670251
31292,1,692670
17147,1,924453
40277,1,734911
19737,1,820263
48236,1,81571
18189,2,28283
14896,1,781409
17120,1,763717
37436,1,467067
23683,1,183839
35114,1,602002
25751,1,730338
43451,1,712478
3208,1,98771
34742,1,98901
47943,1,732282
40896,1,731660
18535,1,464815
48229,1,599074
37436,1,542356
871,2,776078
36633,1,736172
37374,1,140620
17223,1,677946
19488,1,828380
344,1,711961
37429,2,714811
35883,1,630899
47292,1,582494
34361,1,317894
40889,1,923493
47681,1,395781
24377,1,361549
17155,1,318217
37584,1,543216
40380,1,693197
21166,1,789626
35038,1,657329
17143,1,665209
37190,1,468540
17481,1,715178
47659,1,924084
34334,1,717767
24111,1,468443
14802,1,733435
17839,1,97728
47948,1,652167
17482,1,179501
42955,1,667015
2116,1,761934
23153,2,700917
48469,1,117907
20574,1,792844
37188,1,710282
20363,1,541901
34568,1,259223
17808,1,465816
17208,1,614390
25336,1,650019
17494,1,713433
16944,1,829313
34433,1,97935
17147,1,630723
35230,1,722999
34336,1,701985
34742,1,362919
17186,1,724789
15236,1,318366
49663,1,692056
37051,1,769476
17665,1,182402
37452,2,592100
47240,1,608286
20750,1,588829
5315,1,318121
17154,1,829828
37961,1,608748
38148,1,177453
16974,1,630736
43963,1,734187
18751,1,643625
34264,1,707812
23398,1,590731
29218,1,321133
34483,1,511579
43873,1,543863
40998,1,28678
37484,1,593766
36102,1,796860
48229,1,423150
36024,1,469179
5151,1,538403
18703,1,638904
20535,1,794191
34568,1,770910
20310,1,768056
36000,1,658381
47297,1,757275
34058,1,712942
24335,1,584801
34358,10,925081
34382,1,126016
47240,1,466132
19488,1,823442
34069,1,667522
41647,1,717680
23913,1,392563
18268,1,725490
48355,2,466833
8492,1,924474
34560,1,178477
1970,1,176794
39534,3,814633
35098,1,581298
34028,1,539671
34728,1,392210
41643,1,631723
17675,1,466935
30215,1,728137
35087,1,468336
35170,1,610916
28095,1,81819
43813,1,324131
46966,1,732698
20752,1,324599
16983,1,725003
37153,1,671700
35191,1,708917
34742,2,724423
48469,1,763466
20671,1,701204
2925,1,785038
21251,1,140184
22350,1,712270
40705,1,336432
50503,1,675967
34433,1,681257
23602,1,635476
17142,1,801121
17508,1,539967
34312,1,715058
37484,1,183774
47948,3,466574
23602,1,175790
47212,1,734395
14627,1,299795
16971,1,694693
33840,1,651367
20750,1,735130
37728,2,693358
23199,1,658523
20353,1,832142
40986,1,655429
23676,1,360170
17120,1,328088
18164,1,466755
4129,1,539735
35440,1,395539
21696,1,752525
20308,1,714522
35096,1,746545
47259,1,259631
24444,1,243592
17719,1,543906
37189,1,797517
37051,1,469135
35952,1,652394
5446,1,925573
34333,1,233702
36065,1,322656
47394,1,540259
34043,1,657989
41396,1,774824
34483,1,178620
40874,1,738453
35101,2,684292
35369,1,667198
17766,1,802382
16981,2,723794
20673,1,924308
20290,1,30087
35271,1,680565
17237,1,777020
34482,1,670755
199,1,542039
35440,1,735711
41574,1,679368
35038,1,775162
40381,2,176707
47786,1,827811
18886,1,700820
20113,1,763379
17482,1,233698
35952,1,467056
17092,1,802819
41903,1,184216
34568,1,609036
20317,1,684537
34437,1,733974
34302,1,177148
30125,1,675891
35025,2,396787
27072,1,563196
42926,1,831418
27071,2,126439
34437,1,126244
46911,1,641871
35400,1,614120
34097,1,98964
34425,1,17047
12886,1,360825
47943,1,603528
18701,1,360369
6029,1,693696
22350,1,752335
17705,1,681083
39640,1,712493
34484,1,791954
34437,1,694151
41789,1,657341
34437,1,174993
30215,1,745337
414,1,815248
20345,1,541437
44265,1,764737
17387,1,543442
23405,1,174911
34137,1,363717
31529,1,784573
6212,2,805649
34455,1,679130
40657,1,714432
3198,1,678340
37153,1,511138
2745,1,467939
46056,1,739342
20752,1,636852
14627,3,714271
34742,1,667912
47943,1,660290
23723,1,729764
2556,1,370392
34112,1,540585
1581,4,327609
35263,1,336212
199,1,649889
35194,1,323909
14627,1,663402
24918,1,802880
16955,1,260231
34483,1,652098
49688,1,635056
34095,1,811034
34028,1,924653
41647,1,177959
34712,1,772409
20190,1,178793
